loan_id,cust_id,branch_id,product_id,loan_amount,interest_rate,tenure_years,loan_status,date_id
8384,1263,18,2,313000,12.44,3,Active,968
8385,1004,18,5,552000,10.85,6,Active,1018
8386,1090,18,1,1049000,8.74,9,Active,677
8387,1453,16,6,412000,10.4,1,Active,725
8388,1060,20,5,1073000,12.37,8,Closed,195
8389,1311,5,2,85000,12.33,2,Closed,499
8390,1016,20,1,1439000,9.43,10,Active,568
8391,1227,5,6,150000,11.42,2,Closed,154
8392,1474,20,1,1016000,9.57,14,Active,1070
8393,1466,23,2,261000,12.57,5,Active,181
8394,1029,10,1,2303000,9.0,11,Active,226
8395,1151,17,6,172000,11.84,1,Active,1056
8396,1245,13,3,527000,9.12,3,Active,347
8397,1270,17,1,3818000,7.63,8,Active,446
8398,1079,18,1,1146000,9.87,11,Active,175
8399,1433,13,2,502000,12.51,5,Active,829
8400,1289,17,1,2340000,8.56,10,Active,252
8401,1153,15,5,1395000,11.2,6,Active,651
8402,1277,12,2,420000,11.91,2,Active,484
8403,1401,10,4,437000,10.26,6,Closed,624
8404,1279,13,1,1255000,8.76,10,Active,158
8405,1057,11,2,243000,12.49,1,Default,569
8406,1491,3,1,942000,8.45,11,Active,1025
8407,1465,22,4,678000,9.48,6,Active,9
8408,1186,10,4,259000,9.36,6,Active,509
8409,1398,11,1,1051000,9.04,10,Active,544
8410,1093,6,1,2203000,8.37,11,Active,589
8411,1276,1,5,385000,11.35,7,Active,813
8412,1158,6,1,1088000,8.11,12,Active,95
8413,1275,5,2,253000,13.35,3,Closed,697
8414,1181,7,2,612000,13.17,1,Active,973
8415,1359,22,1,1200000,8.32,11,Active,922
8416,1440,12,3,1234000,8.75,2,Active,985
8417,1077,12,2,569000,12.6,3,Active,117
8418,1466,7,2,236000,11.31,3,Active,360
8419,1151,2,2,171000,12.19,3,Active,1054
8420,1446,1,5,907000,10.86,5,Closed,325
8421,1238,23,1,847000,8.04,10,Closed,74
8422,1289,25,2,418000,11.7,4,Default,979
8423,1231,18,1,2059000,8.57,10,Active,807
8424,1488,12,5,1459000,9.9,7,Closed,551
8425,1018,7,1,1886000,8.7,10,Closed,404
8426,1073,19,4,824000,9.71,7,Active,104
8427,1417,22,3,539000,9.15,5,Active,706
8428,1416,3,5,1118000,10.38,5,Active,143
8429,1189,10,3,442000,9.48,5,Active,714
8430,1438,11,2,493000,12.39,4,Active,917
8431,1017,5,4,388000,9.45,6,Active,207
8432,1019,2,3,788000,9.16,4,Active,546
8433,1219,8,5,1350000,12.3,5,Active,824
8434,1326,14,1,3105000,8.75,12,Active,263
8435,1483,8,2,572000,13.31,2,Closed,172
8436,1120,23,4,869000,8.44,5,Active,362
8437,1101,6,5,2372000,10.5,7,Active,42
8438,1034,1,5,119000,10.25,5,Active,274
8439,1084,24,3,902000,8.51,3,Closed,500
8440,1409,1,6,165000,10.18,1,Active,132
8441,1196,8,1,2021000,9.47,10,Closed,910
8442,1330,11,1,1844000,9.04,9,Active,425
8443,1202,18,1,2008000,7.93,11,Active,943
8444,1344,24,6,405000,10.05,2,Active,609
8445,1341,10,2,355000,12.42,2,Default,1077
8446,1011,12,4,611000,10.32,6,Closed,789
8447,1347,20,1,1320000,8.93,8,Active,194
8448,1400,23,1,1585000,8.63,11,Active,1007
8449,1218,16,3,425000,10.26,4,Active,464
8450,1445,5,2,202000,12.82,4,Closed,193
8451,1253,16,1,2389000,7.82,11,Active,387
8452,1222,24,2,92000,11.89,3,Default,657
8453,1383,12,1,995000,7.34,10,Active,1001
8454,1369,6,2,800000,11.59,1,Active,795
8455,1080,5,1,3512000,9.01,11,Active,1020
8456,1007,1,3,440000,10.44,2,Active,108
8457,1272,19,1,2064000,8.58,10,Default,256
8458,1227,10,2,654000,13.87,3,Closed,390
8459,1016,25,1,4121000,8.52,10,Closed,725
8460,1424,14,2,158000,12.61,1,Active,1035
8461,1012,25,2,280000,10.96,5,Active,1059
8462,1291,21,4,684000,10.61,5,Active,540
8463,1241,3,3,1286000,8.77,5,Closed,856
8464,1021,6,6,141000,11.02,4,Closed,109
8465,1178,5,6,131000,11.71,2,Active,24
8466,1427,17,4,379000,10.23,6,Active,499
8467,1228,18,4,282000,10.32,8,Active,990
8468,1496,12,3,1052000,8.99,4,Closed,372
8469,1273,5,3,1187000,9.73,5,Closed,397
8470,1288,9,3,916000,10.3,4,Active,272
8471,1297,12,1,833000,8.51,10,Closed,50
8472,1134,20,2,219000,12.62,3,Closed,71
8473,1472,9,3,409000,7.92,2,Closed,492
8474,1283,3,4,280000,9.97,5,Active,474
8475,1404,1,2,260000,11.56,2,Active,24
8476,1153,22,1,833000,8.35,12,Active,993
8477,1066,15,2,197000,12.51,4,Closed,469
8478,1137,10,6,264000,9.54,1,Closed,214
8479,1092,14,1,1807000,8.5,11,Closed,147
8480,1437,7,3,591000,9.44,2,Active,940
8481,1317,4,6,87000,10.93,4,Active,382
8482,1422,5,2,379000,11.67,4,Closed,1029
8483,1259,20,5,1037000,11.83,8,Active,844
8484,1468,16,5,195000,11.23,7,Active,872
8485,1454,3,1,1596000,7.97,10,Closed,390
8486,1103,17,1,1194000,7.47,10,Active,850
8487,1481,13,1,795000,8.09,12,Active,1031
8488,1055,6,2,127000,12.8,1,Active,723
8489,1257,5,6,275000,10.73,1,Active,783
8490,1101,16,1,1312000,6.54,11,Active,827
8491,1198,11,6,96000,10.15,2,Active,4
8492,1301,17,1,1672000,8.24,11,Closed,106
8493,1226,5,6,144000,11.83,3,Active,40
8494,1431,6,1,780000,9.47,10,Active,577
8495,1463,10,3,372000,9.12,3,Active,547
8496,1237,21,1,1222000,8.29,11,Active,556
8497,1026,1,1,1816000,7.13,12,Closed,662
8498,1121,21,1,2224000,6.53,10,Active,577
8499,1398,10,1,1300000,8.2,10,Active,344
8500,1182,17,1,1005000,8.9,11,Active,788
8501,1199,3,3,931000,9.39,2,Active,164
8502,1302,2,2,197000,11.94,2,Closed,402
8503,1255,17,4,212000,10.68,5,Default,485
8504,1122,4,3,470000,10.6,4,Closed,353
8505,1031,2,4,413000,8.53,7,Active,673
8506,1472,5,5,874000,10.96,5,Active,837
8507,1315,10,4,373000,9.6,5,Active,265
8508,1479,1,2,422000,12.18,2,Active,1066
8509,1285,1,1,1589000,8.16,11,Active,991
8510,1106,4,2,77000,14.59,2,Active,207
8511,1224,7,2,301000,12.41,3,Closed,110
8512,1273,14,1,1353000,8.73,11,Active,72
8513,1398,14,2,180000,12.63,2,Active,408
8514,1232,18,1,721000,7.56,10,Active,840
8515,1420,2,1,1197000,8.65,10,Active,709
8516,1256,1,4,829000,8.9,8,Closed,279
8517,1442,21,1,1117000,9.85,12,Active,51
8518,1496,22,1,1517000,8.83,11,Closed,431
8519,1024,16,1,1039000,7.72,9,Active,551
8520,1109,22,2,659000,12.37,3,Active,324
8521,1191,18,1,1140000,8.92,9,Active,375
8522,1347,16,2,305000,12.35,1,Active,874
8523,1025,23,1,1369000,7.26,9,Active,548
8524,1187,22,1,2064000,8.28,10,Active,938
8525,1288,24,1,1571000,8.96,13,Active,376
8526,1116,6,2,156000,10.75,4,Closed,109
8527,1338,25,1,5685000,8.6,11,Default,491
8528,1366,10,4,298000,9.37,5,Active,1043
8529,1402,2,2,597000,13.45,2,Active,549
8530,1037,7,3,278000,8.91,5,Closed,233
8531,1282,21,3,631000,8.48,6,Active,554
8532,1137,17,2,253000,13.12,4,Active,963
8533,1227,3,6,340000,10.08,2,Active,873
8534,1320,20,1,797000,8.56,12,Active,107
8535,1328,12,1,2366000,8.71,11,Active,60
8536,1404,2,1,1443000,8.0,9,Closed,372
8537,1182,7,5,2094000,9.67,8,Closed,118
8538,1362,17,5,828000,10.0,5,Active,680
8539,1086,19,5,490000,10.9,7,Closed,286
8540,1467,12,2,270000,10.73,5,Closed,19
8541,1414,9,5,1539000,11.06,7,Active,1006
8542,1053,14,1,747000,8.3,13,Active,602
8543,1348,2,3,996000,9.68,4,Active,1014
8544,1355,21,6,133000,11.24,1,Closed,116
8545,1235,4,4,1498000,8.81,5,Active,1064
8546,1447,19,1,1241000,7.76,10,Active,121
8547,1267,21,3,323000,8.55,5,Closed,622
8548,1287,16,1,704000,8.11,11,Closed,364
8549,1433,22,1,1563000,8.31,12,Active,205
8550,1496,17,3,567000,9.74,4,Active,486
8551,1487,2,1,1288000,7.7,9,Active,671
8552,1100,17,1,1065000,8.81,9,Active,846
8553,1478,19,2,426000,12.7,3,Active,95
8554,1087,8,3,467000,10.29,3,Active,546
8555,1403,24,1,883000,8.23,9,Closed,754
8556,1396,20,1,2494000,7.54,12,Active,330
8557,1015,6,5,986000,11.11,8,Active,825
8558,1415,12,1,1385000,6.94,11,Active,661
8559,1427,25,3,937000,9.37,4,Closed,615
8560,1101,23,6,213000,10.82,3,Closed,310
8561,1165,18,2,174000,13.32,2,Active,677
8562,1463,2,1,1666000,8.8,9,Active,168
8563,1029,19,2,596000,12.04,3,Closed,532
8564,1114,24,3,239000,10.36,4,Active,199
8565,1107,10,4,303000,9.99,3,Active,402
8566,1410,25,3,1000000,8.11,5,Active,745
8567,1364,3,1,1639000,8.12,10,Active,172
8568,1130,25,1,1583000,7.14,10,Active,184
8569,1084,12,2,353000,11.22,3,Closed,17
8570,1271,16,3,437000,9.43,5,Active,554
8571,1244,12,3,558000,8.26,2,Active,967
8572,1388,8,1,1274000,7.69,11,Active,156
8573,1214,5,4,318000,9.12,7,Active,1045
8574,1306,11,3,883000,9.36,4,Active,640
8575,1166,10,5,1018000,10.47,5,Active,458
8576,1279,3,2,170000,12.9,1,Active,1006
8577,1059,23,2,193000,12.84,5,Active,1076
8578,1090,9,2,118000,11.17,1,Active,806
8579,1371,12,4,239000,10.34,5,Active,385
8580,1331,6,4,502000,9.87,3,Active,587
8581,1412,19,4,426000,8.73,3,Active,929
8582,1194,16,1,3204000,8.78,12,Active,863
8583,1123,21,3,1167000,10.22,3,Default,1044
8584,1136,23,1,4589000,8.35,12,Active,581
8585,1413,24,5,3658000,9.76,6,Closed,666
8586,1139,14,1,3094000,9.19,12,Closed,817
8587,1229,4,1,1516000,9.33,9,Closed,106
8588,1274,18,1,1465000,7.34,10,Active,327
8589,1439,10,1,2590000,7.55,10,Closed,786
8590,1050,18,1,1027000,8.53,10,Active,265
8591,1398,12,1,3528000,7.05,10,Active,322
8592,1118,19,1,2228000,10.06,10,Active,316
8593,1202,8,1,1304000,8.46,8,Active,108
8594,1483,1,4,474000,10.03,4,Active,541
8595,1393,14,1,1727000,8.42,10,Active,994
8596,1483,23,5,338000,10.81,9,Active,575
8597,1395,6,5,595000,10.26,6,Closed,238
8598,1191,14,1,2052000,7.44,11,Active,1033
8599,1364,2,1,1211000,7.27,12,Closed,336
8600,1460,9,1,2516000,8.8,10,Closed,1
8601,1323,12,2,301000,13.51,3,Active,121
8602,1181,5,3,614000,9.96,5,Active,1033
8603,1423,2,1,2835000,8.28,12,Active,313
8604,1078,19,1,1315000,8.36,9,Default,184
8605,1440,7,2,225000,13.71,2,Active,889
8606,1412,7,1,1183000,7.55,11,Active,769
8607,1075,10,6,350000,9.15,3,Closed,1020
8608,1295,17,2,302000,12.69,1,Active,330
8609,1281,14,1,1423000,8.79,11,Active,471
8610,1021,11,1,841000,6.5,10,Active,822
8611,1394,20,3,433000,9.55,3,Active,1043
8612,1171,6,1,652000,7.65,10,Closed,1042
8613,1015,8,1,1208000,7.44,11,Active,127
8614,1211,19,1,928000,7.93,9,Active,1021
8615,1048,19,1,3636000,7.63,9,Active,700
8616,1086,24,3,472000,7.92,3,Active,16
8617,1149,24,1,1194000,8.58,13,Active,653
8618,1188,24,4,613000,9.62,5,Active,437
8619,1372,17,1,1884000,7.21,12,Active,6
8620,1492,24,2,90000,11.09,1,Closed,281
8621,1480,24,3,1014000,9.25,2,Closed,15
8622,1306,18,2,183000,12.9,4,Active,466
8623,1151,12,3,403000,7.27,5,Closed,386
8624,1141,9,1,1096000,7.2,11,Active,762
8625,1069,23,6,96000,10.34,3,Active,874
8626,1260,24,2,139000,12.47,4,Default,238
8627,1476,16,1,3657000,8.81,11,Active,926
8628,1334,18,1,1361000,8.6,10,Active,471
8629,1456,16,1,805000,7.96,11,Active,1017
8630,1009,16,3,696000,9.38,3,Closed,215
8631,1121,4,1,2097000,8.2,9,Active,899
8632,1371,23,6,198000,9.98,1,Active,77
8633,1419,22,1,1708000,7.37,12,Closed,384
8634,1101,7,2,336000,12.37,3,Active,947
8635,1149,1,4,817000,8.76,4,Active,121
8636,1442,24,5,1149000,10.12,7,Active,744
8637,1146,23,1,2737000,9.01,11,Closed,145
8638,1353,20,6,257000,10.28,4,Active,485
8639,1456,1,5,1988000,11.79,7,Active,837
8640,1243,8,6,82000,10.5,1,Active,505
8641,1241,23,5,482000,10.58,7,Active,463
8642,1337,8,5,689000,11.86,5,Active,151
8643,1043,10,3,602000,8.6,4,Closed,939
8644,1095,1,5,861000,11.21,6,Active,1058
8645,1226,21,2,174000,12.03,2,Active,369
8646,1006,25,2,332000,12.24,2,Active,172
8647,1214,21,3,844000,9.08,3,Closed,1094
8648,1206,14,6,102000,11.06,3,Active,720
8649,1067,14,1,1389000,8.2,11,Active,439
8650,1396,10,4,279000,9.4,5,Active,570
8651,1100,19,1,1583000,8.34,11,Active,683
8652,1012,25,2,182000,10.99,3,Active,111
8653,1237,16,1,706000,8.91,11,Closed,156
8654,1322,9,2,663000,11.37,2,Active,553
8655,1258,20,6,438000,9.9,3,Active,713
8656,1399,16,2,258000,12.16,5,Active,985
8657,1407,20,3,609000,9.09,1,Active,849
8658,1413,8,1,2278000,9.72,9,Active,503
8659,1337,7,6,96000,11.52,2,Active,457
8660,1480,11,5,815000,9.55,7,Active,407
8661,1135,21,2,433000,11.84,4,Active,692
8662,1222,6,2,234000,11.45,3,Active,1019
8663,1156,15,2,435000,11.53,2,Active,884
8664,1142,19,2,157000,11.71,3,Active,966
8665,1428,14,1,1548000,9.13,12,Active,257
8666,1158,15,6,149000,10.57,1,Active,952
8667,1465,6,4,505000,9.56,5,Closed,387
8668,1416,24,1,1410000,8.67,11,Active,896
8669,1494,10,6,59000,10.05,4,Closed,621
8670,1326,14,1,1338000,8.45,11,Closed,344
8671,1371,16,2,244000,12.34,3,Closed,426
8672,1344,13,3,494000,10.74,2,Active,849
8673,1262,11,1,1303000,9.19,12,Active,747
8674,1283,25,1,2293000,9.38,11,Active,294
8675,1338,3,1,944000,8.52,11,Closed,1066
8676,1344,8,4,767000,10.05,5,Default,1074
8677,1229,3,6,117000,10.6,2,Active,782
8678,1376,2,3,478000,7.91,2,Closed,289
8679,1280,21,3,474000,7.05,1,Closed,579
8680,1358,14,2,189000,11.66,1,Active,323
8681,1290,20,2,767000,13.08,3,Active,326
8682,1168,21,5,1416000,10.7,7,Active,733
8683,1047,22,2,123000,12.73,4,Active,735
8684,1463,15,1,2175000,9.48,11,Active,167
8685,1203,3,1,672000,7.19,10,Closed,85
8686,1214,1,6,276000,11.86,3,Active,115
8687,1246,15,1,575000,7.28,10,Active,865
8688,1024,20,6,305000,10.25,3,Active,1074
8689,1321,22,1,3037000,7.34,12,Active,458
8690,1274,2,3,323000,9.08,3,Active,372
8691,1044,18,1,899000,8.03,10,Active,259
8692,1332,1,5,871000,11.6,5,Active,816
8693,1313,9,2,866000,13.25,1,Closed,225
8694,1363,3,1,1581000,9.69,13,Active,484
8695,1156,2,1,1312000,9.06,10,Closed,348
8696,1488,4,1,1782000,8.76,11,Active,341
8697,1380,16,5,1373000,10.66,10,Closed,699
8698,1199,22,4,289000,9.87,5,Active,413
8699,1407,1,5,412000,10.89,8,Active,1006
8700,1469,9,1,1539000,7.22,12,Active,833
8701,1162,25,3,753000,9.74,5,Active,916
8702,1395,8,6,279000,10.3,1,Closed,282
8703,1470,6,4,1992000,10.15,5,Active,539
8704,1234,20,1,2527000,7.36,10,Active,663
8705,1163,18,3,659000,8.63,2,Active,199
8706,1116,16,4,1612000,10.65,4,Active,790
8707,1093,8,2,110000,12.46,3,Closed,227
8708,1042,23,1,734000,8.77,9,Active,1007
8709,1284,4,1,2098000,7.9,11,Active,733
8710,1379,3,6,177000,10.85,2,Active,869
8711,1210,15,1,1462000,8.42,13,Active,228
8712,1206,6,2,389000,12.65,4,Active,67
8713,1466,1,4,482000,10.2,7,Active,338
8714,1220,18,3,310000,8.61,2,Active,610
8715,1280,23,6,100000,8.48,3,Active,1010
8716,1136,11,1,697000,8.63,12,Active,114
8717,1106,3,3,500000,7.99,4,Active,104
8718,1118,13,1,1151000,9.02,7,Active,428
8719,1237,17,1,673000,8.77,11,Active,503
8720,1309,18,1,650000,6.79,11,Active,214
8721,1456,14,3,530000,9.47,3,Active,957
8722,1388,25,3,461000,9.11,4,Active,145
8723,1475,7,2,172000,12.78,2,Active,609
8724,1100,7,1,1206000,7.23,11,Closed,58
8725,1261,14,3,568000,9.61,2,Active,678
8726,1481,24,1,2715000,7.56,9,Active,581
8727,1305,15,1,1754000,9.02,13,Active,123
8728,1354,12,2,291000,12.83,1,Closed,549
8729,1286,12,2,226000,12.25,1,Active,235
8730,1328,8,2,152000,12.82,1,Closed,491
8731,1103,16,3,572000,8.54,5,Closed,75
8732,1063,9,1,2872000,7.73,9,Active,295
8733,1175,2,5,989000,11.87,6,Active,500
8734,1282,14,2,262000,12.99,2,Closed,686
8735,1441,24,1,1558000,7.68,12,Active,656
8736,1293,24,3,897000,8.79,1,Active,344
8737,1226,16,2,195000,11.73,2,Closed,159
8738,1007,5,3,599000,9.3,6,Active,782
8739,1127,5,4,288000,9.9,5,Active,47
8740,1424,20,6,226000,11.37,1,Active,363
8741,1092,21,6,141000,11.55,1,Active,614
8742,1423,18,2,352000,13.85,3,Active,785
8743,1190,18,3,784000,10.52,5,Active,1004
8744,1359,5,1,3256000,7.32,12,Active,885
8745,1476,11,5,920000,10.86,8,Active,170
8746,1462,13,1,3092000,7.98,12,Active,594
8747,1053,3,3,321000,8.58,2,Default,823
8748,1242,17,1,933000,9.56,12,Active,512
8749,1486,25,1,1554000,8.47,10,Active,29
8750,1132,18,1,1045000,7.31,9,Closed,963
8751,1490,14,1,1395000,10.45,11,Closed,162
8752,1466,12,1,3437000,7.14,11,Active,991
8753,1364,14,1,1088000,7.88,10,Active,559
8754,1112,18,2,137000,12.57,3,Active,100
8755,1409,20,2,332000,11.65,1,Closed,57
8756,1007,2,2,420000,12.91,4,Active,483
8757,1230,7,2,234000,12.04,2,Closed,866
8758,1156,15,5,1557000,11.62,9,Closed,650
8759,1197,10,3,372000,9.2,3,Active,39
8760,1323,15,1,829000,6.62,12,Active,113
8761,1364,17,1,857000,6.99,12,Active,651
8762,1223,11,2,113000,12.79,4,Closed,402
8763,1367,2,6,74000,10.7,3,Closed,381
8764,1490,21,1,1231000,7.73,12,Closed,78
8765,1250,18,3,323000,8.75,5,Active,631
8766,1404,25,1,9759000,8.08,11,Active,229
8767,1083,4,2,707000,10.98,2,Active,485
8768,1240,9,4,307000,11.35,5,Active,677
8769,1380,17,2,331000,11.76,2,Active,1007
8770,1395,17,2,162000,12.17,2,Active,860
8771,1360,17,5,4630000,12.25,6,Active,1070
8772,1323,16,1,3133000,8.36,12,Closed,591
8773,1471,20,2,336000,12.74,3,Active,1013
8774,1263,25,2,91000,11.43,4,Active,351
8775,1407,8,6,183000,9.99,2,Active,674
8776,1189,23,4,562000,8.96,8,Default,259
8777,1455,15,1,357000,9.11,10,Active,56
8778,1366,1,6,362000,10.25,2,Active,1082
8779,1290,19,1,1473000,7.59,10,Active,264
8780,1362,25,1,1095000,7.5,12,Active,538
8781,1403,15,2,506000,12.79,4,Active,954
8782,1058,9,4,688000,10.09,7,Active,422
8783,1009,5,3,502000,7.75,3,Active,1073
8784,1304,16,2,894000,12.55,1,Active,443
8785,1115,13,2,410000,12.73,1,Closed,21
8786,1210,16,6,332000,11.8,2,Closed,397
8787,1041,22,5,1676000,10.08,8,Closed,355
8788,1304,11,3,615000,8.41,4,Closed,387
8789,1173,13,1,2456000,8.98,10,Active,928
8790,1234,6,4,199000,9.95,5,Active,479
8791,1281,20,4,312000,10.68,5,Closed,7
8792,1372,17,6,344000,11.58,2,Active,740
8793,1078,5,1,832000,8.71,12,Closed,99
8794,1108,17,3,1271000,9.2,5,Active,699
8795,1281,1,6,213000,10.28,3,Closed,130
8796,1403,5,2,137000,12.48,2,Default,684
8797,1039,5,4,537000,10.05,5,Active,1090
8798,1119,7,6,108000,11.47,1,Closed,18
8799,1335,16,2,76000,10.97,2,Closed,719
8800,1336,18,3,413000,8.94,2,Active,268
8801,1027,6,1,893000,8.65,12,Active,364
8802,1104,2,2,567000,12.05,1,Default,316
8803,1074,13,1,1127000,8.29,10,Closed,484
8804,1191,10,1,1061000,7.82,9,Closed,988
8805,1324,21,3,879000,10.23,3,Closed,310
8806,1499,20,1,2078000,7.83,13,Active,1064
8807,1147,11,5,570000,10.11,8,Active,683
8808,1255,21,2,229000,13.09,2,Active,502
8809,1284,2,3,413000,8.5,6,Closed,4
8810,1213,8,1,1269000,8.37,12,Closed,460
8811,1123,24,1,2477000,7.32,11,Active,987
8812,1495,22,1,1000000,7.85,10,Active,407
8813,1206,19,1,2313000,8.12,10,Active,170
8814,1417,20,5,1358000,10.05,9,Active,859
8815,1240,17,4,248000,9.57,5,Default,809
8816,1394,16,5,871000,11.38,6,Active,608
8817,1339,25,4,431000,8.16,4,Closed,548
8818,1286,10,3,606000,8.76,4,Active,182
8819,1022,5,2,198000,14.42,3,Active,466
8820,1259,14,1,841000,8.35,8,Closed,347
8821,1357,24,3,560000,9.75,5,Active,903
8822,1105,19,1,2040000,8.13,12,Active,425
8823,1466,4,2,503000,12.25,3,Active,870
8824,1459,20,1,1168000,8.85,11,Active,630
8825,1432,16,2,175000,13.4,2,Active,340
8826,1258,24,1,2343000,7.48,11,Active,252
8827,1204,15,1,443000,7.68,11,Active,99
8828,1310,9,2,395000,11.12,3,Active,495
8829,1262,3,1,1014000,7.84,11,Closed,763
8830,1107,23,1,2690000,9.35,12,Active,600
8831,1251,9,2,254000,12.52,1,Closed,795
8832,1424,18,2,290000,13.04,3,Active,1073
8833,1492,4,5,722000,9.87,6,Active,585
8834,1221,19,3,396000,8.5,5,Active,710
8835,1379,24,5,638000,10.71,5,Closed,415
8836,1222,4,1,1356000,8.72,9,Active,665
8837,1258,9,2,664000,12.05,3,Active,1040
8838,1201,1,2,186000,13.02,2,Closed,109
8839,1367,1,1,641000,8.46,11,Closed,87
8840,1258,20,1,1053000,8.52,12,Active,367
8841,1349,19,3,410000,9.41,5,Active,657
8842,1225,3,3,1231000,9.72,3,Closed,9
8843,1202,10,1,1817000,6.65,11,Active,903
8844,1226,12,1,1000000,8.14,12,Active,530
8845,1236,18,4,620000,10.28,6,Active,1069
8846,1183,14,1,2680000,10.39,12,Closed,408
8847,1200,10,6,249000,10.32,4,Active,1031
8848,1357,10,6,196000,8.75,2,Active,276
8849,1246,18,5,617000,11.72,7,Active,749
8850,1444,24,1,2581000,7.24,8,Active,994
8851,1353,1,1,2095000,8.5,11,Active,890
8852,1111,15,6,156000,11.15,3,Active,403
8853,1006,8,2,176000,12.24,3,Active,366
8854,1236,3,1,2512000,6.55,10,Active,702
8855,1127,18,1,1159000,8.23,11,Active,1038
8856,1104,9,1,3155000,7.32,13,Closed,928
8857,1237,16,4,461000,9.99,5,Active,868
8858,1403,21,5,428000,10.34,8,Active,689
8859,1480,15,4,346000,8.06,7,Closed,602
8860,1155,5,3,472000,9.78,5,Closed,980
8861,1257,13,1,2568000,7.2,10,Active,735
8862,1235,22,2,221000,12.25,2,Closed,136
8863,1500,20,1,1406000,7.95,12,Active,882
8864,1289,7,1,665000,9.15,13,Closed,138
8865,1040,16,1,459000,9.12,11,Active,420
8866,1288,7,3,940000,9.08,1,Closed,24
8867,1197,25,1,2460000,8.07,10,Active,513
8868,1273,22,6,260000,10.42,2,Active,1014
8869,1382,16,6,231000,9.5,2,Closed,330
8870,1264,13,1,670000,8.06,12,Active,458
8871,1057,17,2,121000,12.86,3,Closed,417
8872,1298,9,4,522000,11.47,5,Active,742
8873,1098,12,6,128000,11.18,1,Active,77
8874,1137,13,5,388000,11.54,6,Active,1086
8875,1376,9,1,946000,8.42,11,Active,684
8876,1087,5,1,1904000,8.89,11,Active,175
8877,1419,7,1,783000,6.89,11,Active,447
8878,1242,1,2,438000,11.96,3,Closed,22
8879,1199,4,2,405000,13.03,1,Active,937
8880,1463,4,4,644000,10.54,4,Active,524
8881,1437,16,1,5066000,8.09,11,Active,969
8882,1310,5,5,1378000,9.67,6,Closed,899
8883,1084,22,1,1689000,8.1,13,Active,100
8884,1242,4,2,249000,12.17,2,Active,842
8885,1281,6,2,144000,12.86,3,Default,776
8886,1323,23,1,3141000,9.03,13,Active,184
8887,1252,3,4,316000,11.16,5,Active,279
8888,1190,25,2,50000,12.98,4,Active,299
8889,1439,8,5,714000,10.44,7,Active,280
8890,1430,17,6,125000,11.01,3,Closed,387
8891,1152,18,5,1013000,12.53,8,Closed,225
8892,1482,18,2,152000,11.85,3,Default,398
8893,1302,25,2,218000,12.63,5,Default,855
8894,1278,12,1,2526000,8.15,10,Active,155
8895,1139,25,3,814000,9.26,3,Active,652
8896,1176,25,6,95000,9.74,1,Active,1070
8897,1008,1,1,422000,9.48,10,Active,711
8898,1295,23,4,594000,9.31,4,Closed,228
8899,1235,12,5,511000,12.04,8,Closed,302
8900,1163,11,6,207000,11.63,3,Active,570
8901,1049,13,1,2176000,8.69,12,Active,142
8902,1302,3,2,80000,12.5,1,Closed,427
8903,1038,25,1,1488000,7.57,8,Active,475
8904,1136,8,4,588000,10.05,5,Closed,537
8905,1310,3,1,1454000,8.96,12,Active,1068
8906,1421,17,1,1481000,7.99,11,Active,905
8907,1219,25,1,2542000,9.6,11,Active,860
8908,1348,13,2,1117000,13.27,1,Active,241
8909,1296,10,2,321000,12.42,2,Active,395
8910,1034,17,2,347000,13.1,2,Active,1090
8911,1352,3,6,296000,10.07,4,Active,278
8912,1079,13,1,3415000,8.42,11,Active,599
8913,1236,22,4,648000,11.31,5,Active,925
8914,1383,6,3,456000,9.8,3,Active,858
8915,1273,14,1,826000,8.87,13,Active,553
8916,1161,10,4,570000,9.7,6,Active,891
8917,1175,20,1,1559000,8.44,10,Active,738
8918,1366,16,4,534000,9.98,5,Active,48
8919,1308,18,3,599000,8.67,2,Closed,283
8920,1374,13,3,633000,9.39,5,Active,741
8921,1464,10,1,3024000,8.93,10,Active,945
8922,1221,6,3,747000,9.06,1,Closed,582
8923,1009,10,4,462000,10.35,6,Active,985
8924,1289,5,3,500000,8.7,5,Active,880
8925,1444,6,4,431000,9.6,5,Active,233
8926,1113,7,3,305000,8.62,2,Active,745
